id,date,dotw,total_steps,total_distance,tracker_distance,logged_activities_distance,very_active_distance,moderately_active_distance,light_active_distance,sedentary_active_distance,very_active_minutes,fairly_active_minutes,lightly_active_minutes,sedentary_minutes,calories
18,4/20/2016,Wednesday,4803,3.170000076,3.170000076,0,0,0,3.170000076,0,0,0,222,1218,1788
18,4/21/2016,Thursday,13743,9.079999924,9.079999924,0,0.419999987,0.970000029,7.699999809,0,6,21,432,844,2486
18,4/22/2016,Friday,9601,6.349999905,6.349999905,0,1.370000005,1.5,3.470000029,0,20,25,273,1122,2094
18,4/23/2016,Saturday,6890,4.550000191,4.550000191,0,0.340000004,0.200000003,4.010000229,0,5,5,308,1122,2085
18,4/24/2016,Sunday,8563,5.659999847,5.659999847,0,0,0,5.650000095,0,0,0,395,1045,2173
18,4/25/2016,Monday,8095,5.349999905,5.349999905,0,0.589999974,0.25,4.510000229,0,18,10,340,993,2225
18,4/26/2016,Tuesday,9148,6.050000191,6.050000191,0,0.430000007,2.029999971,3.589999914,0,12,41,283,1062,2223
18,4/27/2016,Wednesday,9557,6.320000172,6.320000172,0,1.960000038,0.889999986,3.460000038,0,27,14,312,1087,2098
18,4/28/2016,Thursday,9451,6.25,6.25,0,0.02,0.270000011,5.949999809,0,1,11,367,985,2185
18,4/29/2016,Friday,7833,5.179999828,5.179999828,0,1.019999981,1.850000024,2.309999943,0,15,29,197,1096,1918
18,4/30/2016,Saturday,10319,6.820000172,6.820000172,0,0.469999999,1.889999986,4.460000038,0,7,29,293,1111,2105
18,5/1/2016,Sunday,3428,2.269999981,2.269999981,0,0,0,2.269999981,0,0,0,190,1121,1692
18,5/2/2016,Monday,7891,5.21999979,5.21999979,0,0,0,5.21999979,0,0,0,383,1057,2066
18,5/3/2016,Tuesday,5267,3.480000019,3.480000019,0,0.600000024,0.280000001,2.599999905,0,21,10,237,1172,1953
18,5/4/2016,Wednesday,5232,3.460000038,3.460000038,0,0,0,3.460000038,0,0,0,252,1188,1842
18,5/5/2016,Thursday,10611,7.010000229,7.010000229,0,1.00999999,0.5,5.510000229,0,14,8,370,1048,2262
18,5/6/2016,Friday,3755,2.480000019,2.480000019,0,0,0,2.480000019,0,0,0,202,1238,1722
18,5/7/2016,Saturday,8237,5.440000057,5.440000057,0,1.610000014,1,2.829999924,0,23,16,233,1116,1973
18,5/8/2016,Sunday,6543,4.329999924,4.329999924,0,1.799999952,0.5,2.019999981,0,66,35,238,1019,2666
18,5/9/2016,Monday,11451,7.570000172,7.570000172,0,0.430000007,1.620000005,5.519999981,0,6,30,339,1065,2223
18,5/10/2016,Tuesday,6435,4.25,4.25,0,0.74000001,1.120000005,2.390000105,0,11,18,220,1191,1889
18,5/11/2016,Wednesday,9108,6.019999981,6.019999981,0,0.25999999,1.820000052,3.940000057,0,4,31,324,1081,2131
18,5/12/2016,Thursday,6307,4.170000076,4.170000076,0,0,0,4.170000076,0,0,0,247,736,1452
19,4/12/2016,Tuesday,7213,5.880000114,5.880000114,0,0,0,5.849999905,0,0,0,263,718,2947
19,4/13/2016,Wednesday,6877,5.579999924,5.579999924,0,0,0,5.579999924,0,0,0,258,777,2898
19,4/14/2016,Thursday,7860,6.369999886,6.369999886,0,0,0,6.369999886,0,0,0,271,772,2984
19,4/15/2016,Friday,6506,5.28000021,5.28000021,0,0.07,0.419999987,4.789999962,0,1,8,256,944,2896
19,4/16/2016,Saturday,11140,9.029999733,9.029999733,0,0.239999995,1.25,7.539999962,0,3,24,335,556,3328
19,4/17/2016,Sunday,12692,10.28999996,10.28999996,0,0.959999979,3.460000038,5.880000114,0,12,66,302,437,3394
19,4/18/2016,Monday,9105,7.380000114,7.380000114,0,1.820000052,1.49000001,4.070000172,0,22,30,191,890,3013
19,4/19/2016,Tuesday,6708,5.440000057,5.440000057,0,0.879999995,0.370000005,4.190000057,0,10,8,179,757,2812
19,4/20/2016,Wednesday,8793,7.130000114,7.130000114,0,0.159999996,1.230000019,5.730000019,0,2,29,260,717,3061
19,4/21/2016,Thursday,6530,5.300000191,5.300000191,0,0.310000002,2.049999952,2.940000057,0,4,41,144,901,2729
19,4/22/2016,Friday,1664,1.350000024,1.350000024,0,0,0,1.350000024,0,0,0,72,1341,2241
19,4/23/2016,Saturday,15126,12.27000046,12.27000046,0,0.75999999,3.24000001,8.270000458,0,9,66,408,469,3691
19,4/24/2016,Sunday,15050,12.22000027,12.22000027,0,1.200000048,5.119999886,5.880000114,0,15,95,281,542,3538
19,4/25/2016,Monday,9167,7.429999828,7.429999828,0,0.49000001,0.819999993,6.110000134,0,6,15,270,730,3064
19,4/26/2016,Tuesday,6108,4.949999809,4.949999809,0,0.07,0.349999994,4.539999962,0,1,8,216,765,2784
19,4/27/2016,Wednesday,7047,5.71999979,5.71999979,0,0.090000004,0.800000012,4.78000021,0,1,16,238,733,2908
19,4/28/2016,Thursday,9023,7.320000172,7.320000172,0,1.129999995,0.419999987,5.769999981,0,14,9,232,738,3033
19,4/29/2016,Friday,9930,8.050000191,8.050000191,0,1.059999943,0.920000017,6.070000172,0,12,19,267,692,3165
19,4/30/2016,Saturday,10144,8.229999542,8.229999542,0,0.319999993,2.029999971,5.880000114,0,4,36,263,728,3115
19,5/1/2016,Sunday,0,0,0,0,0,0,0,0,0,0,0,1440,2017
19,5/2/2016,Monday,7245,5.920000076,5.920000076,0,0.379999995,1.74000001,3.75999999,0,5,40,195,1131,2859
19,5/3/2016,Tuesday,9454,7.670000076,7.670000076,0,0,0,7.670000076,0,0,0,313,729,3145
19,5/4/2016,Wednesday,8161,6.619999886,6.619999886,0,0.340000004,0.730000019,5.539999962,0,4,15,251,757,3004
19,5/5/2016,Thursday,8614,6.989999771,6.989999771,0,0.670000017,0.219999999,6.090000153,0,8,5,241,745,3006
19,5/6/2016,Friday,6943,5.630000114,5.630000114,0,0.079999998,0.660000026,4.869999886,0,1,16,207,682,2859
19,5/7/2016,Saturday,14370,11.64999962,11.64999962,0,0.370000005,2.309999943,8.970000267,0,5,46,439,577,3683
19,5/8/2016,Sunday,12857,10.43000031,10.43000031,0,0.680000007,6.210000038,3.539999962,0,9,125,192,1019,3287
19,5/9/2016,Monday,8232,6.679999828,6.679999828,0,0,0.569999993,6.099999905,0,0,12,253,746,2990
19,5/10/2016,Tuesday,10613,8.609999657,8.609999657,0,0.079999998,1.879999995,6.650000095,0,1,37,262,701,3172
19,5/11/2016,Wednesday,9810,7.960000038,7.960000038,0,0.779999971,2.160000086,4.980000019,0,10,41,235,784,3069
19,5/12/2016,Thursday,2752,2.230000019,2.230000019,0,0,0,2.230000019,0,0,0,68,241,1240
20,4/12/2016,Tuesday,11596,7.570000172,7.570000172,0,1.370000005,0.790000021,5.409999847,0,19,13,277,767,2026
20,4/13/2016,Wednesday,4832,3.160000086,3.160000086,0,0,0,3.160000086,0,0,0,226,647,1718
20,4/14/2016,Thursday,17022,11.11999989,11.11999989,0,4,2.450000048,4.670000076,0,61,41,256,693,2324
20,4/15/2016,Friday,16556,10.85999966,10.85999966,0,4.159999847,1.980000019,4.710000038,0,58,38,239,689,2254
20,4/16/2016,Saturday,5771,3.769999981,3.769999981,0,0,0,3.769999981,0,0,0,288,521,1831
20,4/17/2016,Sunday,655,0.430000007,0.430000007,0,0,0,0.430000007,0,0,0,46,943,1397
20,4/18/2016,Monday,3727,2.430000067,2.430000067,0,0,0,2.430000067,0,0,0,206,622,1683
20,4/19/2016,Tuesday,15482,10.10999966,10.10999966,0,4.28000021,1.659999967,4.179999828,0,69,28,249,756,2284
20,4/20/2016,Wednesday,2713,1.769999981,1.769999981,0,0,0,1.769999981,0,0,0,148,598,1570
20,4/21/2016,Thursday,12346,8.06000042,8.06000042,0,2.950000048,2.160000086,2.960000038,0,47,42,177,801,2066
20,4/22/2016,Friday,11682,7.630000114,7.630000114,0,1.379999995,0.629999995,5.599999905,0,25,16,270,781,2105
20,4/23/2016,Saturday,4112,2.690000057,2.690000057,0,0,0,2.680000067,0,0,0,272,443,1776
20,4/24/2016,Sunday,1807,1.179999948,1.179999948,0,0,0,1.179999948,0,0,0,104,582,1507
20,4/25/2016,Monday,10946,7.190000057,7.190000057,0,2.930000067,0.569999993,3.690000057,0,51,11,201,732,2033
20,4/26/2016,Tuesday,11886,7.760000229,7.760000229,0,2.369999886,0.930000007,4.460000038,0,40,18,238,750,2093
20,4/27/2016,Wednesday,10538,6.880000114,6.880000114,0,1.139999986,1,4.739999771,0,16,16,206,745,1922
20,4/28/2016,Thursday,11393,7.630000114,7.630000114,0,3.710000038,0.75,3.170000076,0,49,13,165,727,1999
20,4/29/2016,Friday,12764,8.329999924,8.329999924,0,2.789999962,0.639999986,4.909999847,0,46,15,270,709,2169
20,4/30/2016,Saturday,1202,0.779999971,0.779999971,0,0,0,0.779999971,0,0,0,84,506,1463
20,5/1/2016,Sunday,5164,3.369999886,3.369999886,0,0,0,3.369999886,0,0,0,237,436,1747
20,5/2/2016,Monday,9769,6.380000114,6.380000114,0,1.059999943,0.409999996,4.900000095,0,23,9,227,724,1996
20,5/3/2016,Tuesday,12848,8.390000343,8.390000343,0,1.5,1.200000048,5.679999828,0,26,29,247,812,2116
20,5/4/2016,Wednesday,4249,2.769999981,2.769999981,0,0,0,2.769999981,0,0,0,224,651,1698
20,5/5/2016,Thursday,14331,9.510000229,9.510000229,0,3.430000067,1.659999967,4.429999828,0,44,29,241,692,2156
20,5/6/2016,Friday,9632,6.289999962,6.289999962,0,1.519999981,0.540000021,4.230000019,0,21,9,229,761,1916
20,5/7/2016,Saturday,1868,1.220000029,1.220000029,0,0,0,1.220000029,0,0,0,96,902,1494
20,5/8/2016,Sunday,6083,4,4,0,0.219999999,0.469999999,3.299999952,0,3,8,210,505,1762
20,5/9/2016,Monday,11611,7.579999924,7.579999924,0,2.130000114,0.889999986,4.559999943,0,59,22,251,667,2272
20,5/10/2016,Tuesday,16358,10.71000004,10.71000004,0,3.869999886,1.610000014,5.199999809,0,61,40,265,707,2335
20,5/11/2016,Wednesday,4926,3.220000029,3.220000029,0,0,0,3.220000029,0,0,0,195,628,1693
20,5/12/2016,Thursday,3121,2.039999962,2.039999962,0,0.579999983,0.400000006,1.059999943,0,8,6,48,222,741
21,4/12/2016,Tuesday,8135,6.079999924,6.079999924,0,3.599999905,0.379999995,2.099999905,0,86,16,140,728,3405
21,4/13/2016,Wednesday,5077,3.789999962,3.789999962,0,0.319999993,0.219999999,3.25,0,15,11,144,776,2551
21,4/14/2016,Thursday,8596,6.420000076,6.420000076,0,3.329999924,0.310000002,2.779999971,0,118,30,176,662,4022
21,4/15/2016,Friday,12087,9.079999924,9.079999924,0,3.920000076,1.600000024,3.559999943,0,115,54,199,695,4005
21,4/16/2016,Saturday,14269,10.65999985,10.65999985,0,6.639999866,1.279999971,2.730000019,0,184,56,158,472,4274
21,4/17/2016,Sunday,12231,9.140000343,9.140000343,0,5.980000019,0.829999983,2.319999933,0,200,37,159,525,4552
21,4/18/2016,Monday,9893,7.389999866,7.389999866,0,4.860000134,0.720000029,1.820000052,0,114,32,130,623,3625
21,4/19/2016,Tuesday,12574,9.420000076,9.420000076,0,7.019999981,0.639999986,1.75999999,0,108,23,111,733,3501
21,4/20/2016,Wednesday,8330,6.21999979,6.21999979,0,4.119999886,0.340000004,1.75999999,0,87,16,113,773,3192
21,4/21/2016,Thursday,10830,8.090000153,8.090000153,0,3.650000095,1.659999967,2.779999971,0,110,74,175,670,4018
21,4/22/2016,Friday,9172,6.849999905,6.849999905,0,2.420000076,0.790000021,3.299999952,0,62,30,200,823,3329
21,4/23/2016,Saturday,7638,5.710000038,5.710000038,0,1.210000038,0.360000014,4.139999866,0,24,24,223,627,3152
21,4/24/2016,Sunday,15764,11.77999973,11.77999973,0,7.650000095,2.150000095,1.980000019,0,210,65,141,425,4392
21,4/25/2016,Monday,6393,4.78000021,4.78000021,0,1.350000024,0.670000017,2.75999999,0,61,38,214,743,3374
21,4/26/2016,Tuesday,5325,3.980000019,3.980000019,0,0.850000024,0.649999976,2.470000029,0,38,32,181,759,3088
21,4/27/2016,Wednesday,6805,5.139999866,5.139999866,0,1.809999943,0.400000006,2.930000067,0,63,16,190,773,3294
21,4/28/2016,Thursday,9841,7.429999828,7.429999828,0,3.25,1.169999957,3.00999999,0,99,51,141,692,3580
21,4/29/2016,Friday,7924,5.920000076,5.920000076,0,2.839999914,0.610000014,2.470000029,0,97,36,165,739,3544
21,4/30/2016,Saturday,12363,9.239999771,9.239999771,0,5.829999924,0.790000021,2.609999895,0,207,45,163,621,4501
21,5/1/2016,Sunday,13368,9.989999771,9.989999771,0,5.309999943,1.440000057,3.24000001,0,194,72,178,499,4546
21,5/2/2016,Monday,7439,5.559999943,5.559999943,0,1.120000005,0.349999994,4.070000172,0,37,20,235,732,3014
21,5/3/2016,Tuesday,11045,8.25,8.25,0,4.519999981,0.150000006,3.569999933,0,97,8,212,580,3795
21,5/4/2016,Wednesday,5206,3.890000105,3.890000105,0,1.559999943,0.25,2.079999924,0,25,9,141,631,2755
21,5/5/2016,Thursday,7550,5.639999866,5.639999866,0,2.5,0.469999999,2.670000076,0,45,21,143,1153,3004
21,5/6/2016,Friday,4950,3.700000048,3.700000048,0,1.929999948,0.319999993,1.450000048,0,41,16,79,1304,2643
21,5/7/2016,Saturday,0,0,0,0,0,0,0,0,0,0,0,1440,1819
21,5/8/2016,Sunday,0,0,0,0,0,0,0,0,0,0,0,1440,1819
21,5/9/2016,Monday,3421,2.559999943,2.559999943,0,1.429999948,0.140000001,0.99000001,0,34,11,70,1099,2489
21,5/10/2016,Tuesday,8869,6.650000095,6.650000095,0,2.559999943,0.75,3.349999905,0,104,37,194,639,3841
21,5/11/2016,Wednesday,4038,3.039999962,3.039999962,0,1.830000043,0.300000012,0.889999986,0,45,15,63,257,1665
22,4/12/2016,Tuesday,0,0,0,0,0,0,0,0,0,0,0,1440,1496
22,4/13/2016,Wednesday,0,0,0,0,0,0,0,0,0,0,0,1440,1496
22,4/14/2016,Thursday,0,0,0,0,0,0,0,0,0,0,0,1440,1496
22,4/15/2016,Friday,14019,10.59000015,10.59000015,0,0,0.280000001,10.30000019,0,0,6,513,921,2865
22,4/16/2016,Saturday,14450,10.90999985,10.90999985,0,0.579999983,0.850000024,9.479999542,0,7,15,518,502,2828
22,4/17/2016,Sunday,7150,5.400000095,5.400000095,0,0,0,5.400000095,0,0,0,312,702,2225
22,4/18/2016,Monday,5153,3.910000086,3.910000086,0,0,0,3.890000105,0,0,0,241,759,2018
22,4/19/2016,Tuesday,11135,8.409999847,8.409999847,0,0,0,8.409999847,0,0,0,480,425,2606
22,4/20/2016,Wednesday,10449,8.020000458,8.020000458,0,2.029999971,0.479999989,5.519999981,0,26,10,349,587,2536
22,4/21/2016,Thursday,19542,15.01000023,15.01000023,0,0.980000019,0.400000006,5.619999886,0,11,19,294,579,4900
22,4/22/2016,Friday,8206,6.199999809,6.199999809,0,0,0,6.199999809,0,0,0,402,413,2409
22,4/23/2016,Saturday,11495,8.680000305,8.680000305,0,0,0,8.680000305,0,0,0,512,468,2651
22,4/24/2016,Sunday,7623,5.760000229,5.760000229,0,0,0,5.760000229,0,0,0,362,711,2305
22,4/25/2016,Monday,0,0,0,0,0,0,0,0,0,0,0,1440,1497
22,4/26/2016,Tuesday,9543,7.210000038,7.210000038,0,0,0.340000004,6.869999886,0,0,7,352,1077,2450
22,4/27/2016,Wednesday,9411,7.110000134,7.110000134,0,0,0,7.110000134,0,0,0,458,417,2576
22,4/28/2016,Thursday,3403,2.599999905,2.599999905,0,0,0,2.599999905,0,0,0,141,758,1879
22,4/29/2016,Friday,9592,7.239999771,7.239999771,0,0,0,7.239999771,0,0,0,461,479,2560
22,4/30/2016,Saturday,6987,5.28000021,5.28000021,0,0,0,5.28000021,0,0,0,343,1040,2275
22,5/1/2016,Sunday,8915,6.730000019,6.730000019,0,0,0,6.730000019,0,0,0,397,525,2361
22,5/2/2016,Monday,4933,3.730000019,3.730000019,0,0,0,3.730000019,0,0,0,236,1204,2044
22,5/3/2016,Tuesday,0,0,0,0,0,0,0,0,0,0,0,1440,1496
22,5/4/2016,Wednesday,2997,2.25999999,2.25999999,0,0,0,2.25999999,0,0,0,156,1279,1902
22,5/5/2016,Thursday,9799,7.400000095,7.400000095,0,0,0,7.400000095,0,0,0,487,479,2636
22,5/6/2016,Friday,3365,2.680000067,2.680000067,0,0,0,2.680000067,0,0,0,133,673,1838
22,5/7/2016,Saturday,7336,5.539999962,5.539999962,0,0,0,5.539999962,0,0,0,412,456,2469
22,5/8/2016,Sunday,7328,5.53000021,5.53000021,0,0,0,5.53000021,0,0,0,318,517,2250
22,5/9/2016,Monday,4477,3.380000114,3.380000114,0,0,0,3.380000114,0,0,0,197,125,1248
23,4/12/2016,Tuesday,4562,3.450000048,3.450000048,0,0,0,3.450000048,0,0,0,199,1241,2560
23,4/13/2016,Wednesday,7142,5.400000095,5.400000095,0,0,0,5.389999866,0.01,0,0,350,1090,2905
23,4/14/2016,Thursday,7671,5.800000191,5.800000191,0,0,0,5.769999981,0.029999999,0,0,363,1077,2952
23,4/15/2016,Friday,9501,7.179999828,7.179999828,0,0,0,7.170000076,0.01,0,0,328,1112,2896
23,4/16/2016,Saturday,8301,6.28000021,6.28000021,0,0,0,6.269999981,0.01,0,0,258,1182,2783
23,4/17/2016,Sunday,7851,5.940000057,5.940000057,0,1.139999986,0.790000021,4,0,31,12,225,1172,3171
23,4/18/2016,Monday,6885,5.210000038,5.210000038,0,0,0,5.190000057,0.02,0,0,271,1169,2766
23,4/19/2016,Tuesday,7142,5.400000095,5.400000095,0,0,0,5.389999866,0.01,0,0,321,1119,2839
23,4/20/2016,Wednesday,6361,4.809999943,4.809999943,0,0,0,4.800000191,0.01,0,0,258,1182,2701
23,4/21/2016,Thursday,0,0,0,0,0,0,0,0,0,0,0,1440,2060
23,4/22/2016,Friday,6238,4.71999979,4.71999979,0,0,0,4.71999979,0,0,0,302,1138,2796
23,4/23/2016,Saturday,0,0,0,0,0,0,0,0,33,0,0,1407,2664
23,4/24/2016,Sunday,5896,4.460000038,4.460000038,0,0,0,4.460000038,0,0,0,258,1182,2703
23,4/25/2016,Monday,7802,5.900000095,5.900000095,0,0.680000007,0.180000007,5.03000021,0.01,8,3,249,1180,2771
23,4/26/2016,Tuesday,0,0,0,0,0,0,0,0,0,0,0,1440,2060
23,4/27/2016,Wednesday,5565,4.210000038,4.210000038,0,0,0,4.179999828,0.029999999,0,0,287,1153,2743
23,4/28/2016,Thursday,5731,4.329999924,4.329999924,0,0,0,4.329999924,0,0,0,255,1185,2687
23,4/29/2016,Friday,0,0,0,0,0,0,0,0,0,0,0,1440,2060
23,4/30/2016,Saturday,6744,5.099999905,5.099999905,0,0,0,5.090000153,0.01,0,0,324,1116,2843
23,5/1/2016,Sunday,9837,7.440000057,7.440000057,0,0.660000026,2.75,4,0.02,8,95,282,1055,3327
23,5/2/2016,Monday,6781,5.130000114,5.130000114,0,0,0,5.110000134,0.02,0,0,268,1172,2725
23,5/3/2016,Tuesday,6047,4.570000172,4.570000172,0,0,0,4.570000172,0,0,0,240,1200,2671
23,5/4/2016,Wednesday,5832,4.409999847,4.409999847,0,0,0,4.400000095,0.01,0,0,272,1168,2718
23,5/5/2016,Thursday,6339,4.789999962,4.789999962,0,0,0,4.789999962,0,0,0,239,1201,2682
23,5/6/2016,Friday,6116,4.619999886,4.619999886,0,0,0,4.590000153,0.029999999,0,0,305,1135,2806
23,5/7/2016,Saturday,5510,4.170000076,4.170000076,0,0,0,4.159999847,0,0,0,227,1213,2613
23,5/8/2016,Sunday,7706,5.829999924,5.829999924,0,0,0,5.820000172,0,0,0,251,1189,2712
23,5/9/2016,Monday,6277,4.75,4.75,0,0,0,4.730000019,0.02,0,0,264,800,2175
23,5/10/2016,Tuesday,0,0,0,0,0,0,0,0,0,0,0,1440,0
24,4/12/2016,Tuesday,0,0,0,0,0,0,0,0,0,0,0,1440,1841
24,4/13/2016,Wednesday,4053,2.910000086,2.910000086,0,1.110000014,0.579999983,1.220000029,0,17,18,85,1053,2400
24,4/14/2016,Thursday,5162,3.700000048,3.700000048,0,0.870000005,0.860000014,1.970000029,0,14,24,105,863,2507
24,4/15/2016,Friday,1282,0.920000017,0.920000017,0,0,0,0.920000017,0,0,0,58,976,2127
24,4/16/2016,Saturday,4732,3.390000105,3.390000105,0,2.519999981,0.810000002,0.059999999,0,36,18,9,1377,2225
24,4/17/2016,Sunday,2497,1.789999962,1.789999962,0,0.349999994,1.129999995,0.310000002,0,5,24,19,1392,2067
24,4/18/2016,Monday,8294,5.949999809,5.949999809,0,2,0.769999981,3.170000076,0,30,31,146,1233,2798
24,4/19/2016,Tuesday,0,0,0,0,0,0,0,0,0,0,0,1440,1841
24,4/20/2016,Wednesday,10771,7.71999979,7.71999979,0,3.769999981,1.74000001,2.220000029,0,70,113,178,1079,3727
24,4/21/2016,Thursday,0,0,0,0,0,0,0,0,0,0,0,1440,1841
24,4/22/2016,Friday,637,0.460000008,0.460000008,0,0,0,0.460000008,0,0,0,20,1420,1922
24,4/23/2016,Saturday,0,0,0,0,0,0,0,0,0,0,0,1440,1841
24,4/24/2016,Sunday,2153,1.539999962,1.539999962,0,0.769999981,0.620000005,0.150000006,0,11,18,11,1400,2053
24,4/25/2016,Monday,6474,4.639999866,4.639999866,0,2.269999981,0.460000008,1.899999976,0,33,13,92,1302,2484
24,4/26/2016,Tuesday,7091,5.269999981,5.269999981,1.959596038,3.480000019,0.870000005,0.730000019,0,42,30,47,1321,2584
24,4/27/2016,Wednesday,0,0,0,0,0,0,0,0,0,0,0,1440,1841
24,4/28/2016,Thursday,703,0.5,0.5,0,0.059999999,0.200000003,0.239999995,0,2,13,15,1410,1993
24,4/29/2016,Friday,0,0,0,0,0,0,0,0,0,0,0,1440,1841
24,4/30/2016,Saturday,2503,1.789999962,1.789999962,0,0.159999996,0.159999996,1.480000019,0,3,9,84,1344,2280
24,5/1/2016,Sunday,2487,1.779999971,1.779999971,0,0.479999989,0.620000005,0.680000007,0,9,34,50,1347,2319
24,5/2/2016,Monday,0,0,0,0,0,0,0,0,0,0,0,1440,1841
24,5/3/2016,Tuesday,9,0.01,0.01,0,0,0,0.01,0,0,0,1,1439,1843
24,5/4/2016,Wednesday,0,0,0,0,0,0,0,0,0,0,0,1440,1841
24,5/5/2016,Thursday,0,0,0,0,0,0,0,0,0,0,0,1440,1841
24,5/6/2016,Friday,4697,3.369999886,3.369999886,0,0.469999999,0.930000007,1.929999948,0,12,35,75,1318,2496
24,5/7/2016,Saturday,1967,1.409999967,1.409999967,0,0.129999995,0.239999995,1.049999952,0,2,5,49,551,1032
25,4/12/2016,Tuesday,10199,6.739999771,6.739999771,0,3.400000095,0.829999983,2.50999999,0,50,14,189,796,1994
25,4/13/2016,Wednesday,5652,3.74000001,3.74000001,0,0.569999993,1.210000038,1.960000038,0,8,24,142,548,1718
25,4/14/2016,Thursday,1551,1.029999971,1.029999971,0,0,0,1.029999971,0,0,0,86,862,1466
25,4/15/2016,Friday,5563,3.680000067,3.680000067,0,0,0,3.680000067,0,0,0,217,837,1756
25,4/16/2016,Saturday,13217,8.739999771,8.739999771,0,3.660000086,0.189999998,4.880000114,0,50,3,280,741,2173
25,4/17/2016,Sunday,10145,6.710000038,6.710000038,0,0.330000013,0.680000007,5.690000057,0,5,13,295,634,2027
25,4/18/2016,Monday,11404,7.539999962,7.539999962,0,0.829999983,2.390000105,4.320000172,0,13,42,238,689,2039
25,4/19/2016,Tuesday,10742,7.099999905,7.099999905,0,2.099999905,2.130000114,2.869999886,0,35,41,195,659,2046
25,4/20/2016,Wednesday,13928,9.550000191,9.550000191,0,4.28000021,0.189999998,5.090000153,0,48,4,297,639,2174
25,4/21/2016,Thursday,11835,9.710000038,7.880000114,4.081692219,3.99000001,2.099999905,3.50999999,0.109999999,53,27,214,708,2179
25,4/22/2016,Friday,10725,7.090000153,7.090000153,0,1.769999981,1.549999952,3.769999981,0,30,33,240,659,2086
25,4/23/2016,Saturday,20031,13.23999977,13.23999977,0,4.199999809,2,7.039999962,0,58,41,347,484,2571
25,4/24/2016,Sunday,5029,3.319999933,3.319999933,0,0,0,3.319999933,0,0,0,199,720,1705
25,4/25/2016,Monday,13239,9.270000458,9.079999924,2.785175085,3.019999981,1.679999948,4.460000038,0.100000001,35,31,282,637,2194
25,4/26/2016,Tuesday,10433,6.900000095,6.900000095,0,2.579999924,0.419999987,3.900000095,0,36,7,254,680,2012
25,4/27/2016,Wednesday,10320,6.820000172,6.820000172,0,0.550000012,2.019999981,4.25,0,7,38,279,697,2034
25,4/28/2016,Thursday,12627,8.350000381,8.350000381,0,2.50999999,0.239999995,5.590000153,0,38,8,288,621,2182
25,4/29/2016,Friday,10762,7.110000134,7.110000134,0,0.819999993,0.479999989,5.809999943,0,12,15,369,645,2254
25,4/30/2016,Saturday,10081,6.659999847,6.659999847,0,2.24000001,0.75999999,3.670000076,0,32,16,237,731,2002
25,5/1/2016,Sunday,5454,3.609999895,3.609999895,0,0,0,3.609999895,0,0,0,215,722,1740
25,5/2/2016,Monday,12912,8.539999962,8.539999962,0,1.200000048,2,5.340000153,0,18,39,313,655,2162
25,5/3/2016,Tuesday,12109,8.119999886,8.119999886,0,1.74000001,2.039999962,4.329999924,0,21,36,267,654,2072
25,5/4/2016,Wednesday,10147,6.710000038,6.710000038,0,0.469999999,1.679999948,4.550000191,0,15,36,284,683,2086
25,5/5/2016,Thursday,10524,6.960000038,6.960000038,0,0.99000001,1.159999967,4.809999943,0,14,22,305,591,2066
25,5/6/2016,Friday,5908,3.910000086,3.910000086,0,0,0,3.910000086,0,0,0,299,717,1850
25,5/7/2016,Saturday,6815,4.5,4.5,0,0,0,4.5,0,0,0,328,745,1947
25,5/8/2016,Sunday,4188,2.769999981,2.769999981,0,0,0.519999981,2.25,0,0,14,151,709,1659
25,5/9/2016,Monday,12342,8.720000267,8.680000305,3.167821884,3.900000095,1.179999948,3.650000095,0,43,21,231,607,2105
25,5/10/2016,Tuesday,15448,10.21000004,10.21000004,0,3.470000029,1.75,4.989999771,0,62,34,275,626,2361
25,5/11/2016,Wednesday,6722,4.440000057,4.440000057,0,1.49000001,0.310000002,2.650000095,0,24,7,199,709,1855
25,5/12/2016,Thursday,3587,2.369999886,2.369999886,0,0,0.25,2.109999895,0,0,8,105,127,928
26,4/12/2016,Tuesday,14172,10.28999996,9.479999542,4.869782925,4.5,0.379999995,5.409999847,0,53,8,355,1024,2937
26,4/13/2016,Wednesday,12862,9.649999619,8.600000381,4.851306915,4.610000134,0.560000002,4.480000019,0,56,22,261,1101,2742
26,4/14/2016,Thursday,11179,8.239999771,7.480000019,3.285414934,2.950000048,0.340000004,4.960000038,0,34,6,304,1096,2668
26,4/15/2016,Friday,5273,3.529999971,3.529999971,0,0,0,3.529999971,0,0,0,202,1238,2098
26,4/16/2016,Saturday,4631,3.099999905,3.099999905,0,0,0,3.099999905,0,0,0,203,1155,2076
26,4/17/2016,Sunday,8059,5.389999866,5.389999866,0,0,0,5.389999866,0,0,0,305,1135,2383
26,4/18/2016,Monday,14816,10.97999954,9.909999847,4.930550098,3.789999962,2.119999886,5.050000191,0.02,48,31,284,1077,2832
26,4/19/2016,Tuesday,14194,10.47999954,9.5,4.94214201,4.409999847,0.75999999,5.309999943,0,53,17,304,1066,2812
26,4/20/2016,Wednesday,15566,11.31000042,10.40999985,4.924840927,4.789999962,0.670000017,5.860000134,0,60,33,347,1000,3096
26,4/21/2016,Thursday,13744,9.18999958,9.18999958,0,2.150000095,1.870000005,5.170000076,0,30,34,327,1049,2763
26,4/22/2016,Friday,15299,10.23999977,10.23999977,0,4.099999905,1.75999999,4.369999886,0,64,50,261,1065,2889
